619;2360
620;2361
621;2362
622;2360
623;2359
624;2358
625;2358
626;2359
627;2359
628;2359
629;2357
630;2356
631;2355
632;2355
633;2354
634;2353
635;2352
636;2374
637;2373
638;2372
639;2370
640;2369
641;2369
642;2368
643;2367
644;2366
645;2365
646;2364
647;2389
648;2388
649;2388
650;2387
651;2386
652;2385
653;2384
654;2384
655;2383
656;2383
657;2382
658;2381
659;2381
660;2380
661;2382
662;2381
663;2415
664;2415
665;2414
666;2414
667;2413
668;2412
669;2412
670;2411
671;2411
672;2410
673;2409
674;2410
675;2409
676;2408
677;2407
678;2407
679;2406
680;2405
681;2405
682;2404
683;2403
684;2403
685;2402
686;2402
687;2401
688;2400
689;2400
690;2425
691;2425
692;2424
693;2423
694;2444
695;2443
696;2443
697;2442
698;2443
699;2443
700;2443
701;2442
702;2442
703;2442
704;2442
705;2441
706;2440
707;2440
708;2439
709;2438
710;2438
711;2437
712;2437
713;2436
714;2436
715;2435
716;2434
717;2434
718;2433
719;2432
720;2431
721;2431
722;2430
723;2429
724;2429
725;2428
726;2428
727;2427
728;2427
729;2426
730;2426
731;2425
732;2424
733;2424
734;2424
735;2423
736;2422
737;2422
738;2422
739;2422
740;2421
741;2421
742;2422
743;2421
744;2420
745;2420
746;2419
747;2420
748;2419
749;2418
750;2418
751;2417
752;2417
753;2416
754;2415
755;2415
756;2415
757;2414
758;2414
759;2413
760;2413
761;2412
762;2411
763;2411
764;2410
765;2410
766;2409
767;2409
768;2408
769;2408
770;2408
771;2408
772;2408
773;2426
774;2425
775;2424
776;2424
777;2424
778;2424
779;2423
780;2423
781;2423
782;2423
783;2423
784;2422
785;2422
786;2440
787;2439
788;2439
789;2438
790;2438
791;2438
792;2438
793;2439
794;2439
795;2438
796;2437
797;2437
798;2436
799;2436
800;2436
801;2435
802;2435
803;2435
804;2434
805;2434
806;2434
807;2433
808;2433
809;2433
810;2433
811;2432
812;2432
813;2431
814;2431
815;2431
816;2430
817;2430
818;2430
819;2429
820;2429
821;2429
822;2428
823;2428
824;2427
825;2427
826;2427
827;2427
828;2426
829;2426
830;2425
831;2425
832;2424
833;2424
834;2423
835;2423
836;2422
837;2422
838;2421
839;2421
840;2421
841;2420
842;2420
843;2420
844;2419
845;2435
846;2434
847;2434
848;2434
849;2434
850;2434
851;2434
852;2434
853;2433
854;2433
855;2432
856;2432
857;2432
858;2432
859;2432
860;2431
861;2431
862;2430
863;2430
864;2430
865;2430
866;2430
867;2430
868;2430
869;2429
870;2429
871;2429
872;2429
873;2429
874;2429
875;2429
876;2429
877;2449
878;2450
879;2449
880;2450
881;2472
882;2473
883;2473
884;2473
885;2473
886;2473
887;2474
888;2475
889;2475
890;2475
891;2475
892;2474
893;2474
894;2475
895;2475
896;2475
897;2475
898;2475
899;2474
900;2474
901;2474
902;2474
903;2474
904;2473
905;2473
906;2473
907;2473
908;2473
909;2473
910;2472
911;2472
912;2472
913;2472
914;2472
915;2472
916;2472
917;2471
918;2471
919;2471
920;2471
921;2471
922;2471
923;2471
924;2471
925;2472
926;2473
927;2473
928;2472
929;2472
930;2472
931;2472
932;2472
933;2472
934;2471
935;2471
936;2471
937;2471
938;2471
939;2470
940;2470
941;2470
942;2470
943;2470
944;2470
945;2470
946;2470
947;2469
948;2469
949;2469
950;2469
951;2468
952;2468
953;2468
954;2468
955;2468
956;2468
957;2468
958;2468
959;2468
960;2467
961;2467
962;2467
963;2467
964;2467
965;2467
966;2467
967;2467
968;2467
969;2468
970;2468
971;2468
972;2468
973;2469
974;2468
975;2468
976;2468
977;2468
978;2468
979;2468
980;2468
981;2468
982;2468
983;2468
984;2467
985;2467
986;2467
987;2467
988;2467
989;2467
990;2467
991;2467
992;2467
993;2467
994;2466
995;2466
996;2466
997;2467
998;2467
999;2467
1000;2467
1001;2467
1002;2466
1003;2466
1004;2466
1005;2466
1006;2466
1007;2466
1008;2466
1009;2466
1010;2466
1011;2466
1012;2466
1013;2466
1014;2466
1015;2466
1016;2466
1017;2465
1018;2465
1019;2466
1020;2466
1021;2465
1022;2465
1023;2465
1024;2465
1025;2465
1026;2465
1027;2465
1028;2465
1029;2465
1030;2465
1031;2465
1032;2465
1033;2466
1034;2466
1035;2466
1036;2466
1037;2466
1038;2465
1039;2465
1040;2465
1041;2465
1042;2467
1043;2467
1044;2467
1045;2467
1046;2467
1047;2467
1048;2467
1049;2467
1050;2467
1051;2467
1052;2467
1053;2467
1054;2467
1055;2467
1056;2467
1057;2467
1058;2467
1059;2468
1060;2468
1061;2467
1062;2468
1063;2468
1064;2468
1065;2468
1066;2468
1067;2468
1068;2468
1069;2469
1070;2468
1071;2468
1072;2468
1073;2468
1074;2468
1075;2468
1076;2468
1077;2468
1078;2468
1079;2468
1080;2468
1081;2469
1082;2468
1083;2469
1084;2469
1085;2469
1086;2468
1087;2469
1088;2469
1089;2469
1090;2469
1091;2469
1092;2469
1093;2469
1094;2469
1095;2469
1096;2469
1097;2469
1098;2469
1099;2469
1100;2472
1101;2473
1102;2473
1103;2473
1104;2473
1105;2473
1106;2473
1107;2473
1108;2474
1109;2474
1110;2474
1111;2474
1112;2474
1113;2474
1114;2474
1115;2474
1116;2475
1117;2475
1118;2474
1119;2474
1120;2474
1121;2474
1122;2474
1123;2475
1124;2475
1125;2475
1126;2475
1127;2475
1128;2475
1129;2475
1130;2475
1131;2475
1132;2475
1133;2475
1134;2475
1135;2475
1136;2476
1137;2476
1138;2477
1139;2478
1140;2478
1141;2478
1142;2478
1143;2478
1144;2478
1145;2478
1146;2478
1147;2478
1148;2478
1149;2478
1150;2478
1151;2478
1152;2478
1153;2478
1154;2478
1155;2478
1156;2479
1157;2478
1158;2479
1159;2479
1160;2479
1161;2479
1162;2480
1163;2480
1164;2481
1165;2482
1166;2484
1167;2485
1168;2485
1169;2485
1170;2485
1171;2485
1172;2487
1173;2488
1174;2488
1175;2488
1176;2489
1177;2489
1178;2489
1179;2489
1180;2489
1181;2489
1182;2490
1183;2489
1184;2489
1185;2489
1186;2489
1187;2489
1188;2490
1189;2490
1190;2490
1191;2490
1192;2490
1193;2491
1194;2492
1195;2493
1196;2494
1197;2494
1198;2494
1199;2494
1200;2495
1201;2496
1202;2496
1203;2497
1204;2498
1205;2499
1206;2499
1207;2499
1208;2499
1209;2499
1210;2500
1211;2500
1212;2500
1213;2500
1214;2500
1215;2500
1216;2500
1217;2500
1218;2500
1219;2500
1220;2500
1221;2500
1222;2500
1223;2501
1224;2501
1225;2501
1226;2501
1227;2501
1228;2501
1229;2501
1230;2502
1231;2502
1232;2502
1233;2502
1234;2502
1235;2503
1236;2503
1237;2503
1238;2503
1239;2503
1240;2515
1241;2515
1242;2515
1243;2515
1244;2515
1245;2515
1246;2515
1247;2516
1248;2516
1249;2516
1250;2516
1251;2516
1252;2516
1253;2516
1254;2517
1255;2517
1256;2517
1257;2517
1258;2517
1259;2517
1260;2518
1261;2518
1262;2518
1263;2518
1264;2518
1265;2519
1266;2519
1267;2519
1268;2519
1269;2519
1270;2520
1271;2520
1272;2520
1273;2520
1274;2520
1275;2520
1276;2521
1277;2521
1278;2521
1279;2521
1280;2521
1281;2522
1282;2522
1283;2522
1284;2522
1285;2522
1286;2523
1287;2523
1288;2523
1289;2523
1290;2524
1291;2524
1292;2524
1293;2524
1294;2524
1295;2525
1296;2525
1297;2525
1298;2525
1299;2526
1300;2526
1301;2526
1302;2526
1303;2526
1304;2527
1305;2527
1306;2527
1307;2527
1308;2527
1309;2527
1310;2528
1311;2528
1312;2528
1313;2528
1314;2528
1315;2530
1316;2530
1317;2530
1318;2530
1319;2530
1320;2531
1321;2531
1322;2531
1323;2531
1324;2532
1325;2532
1326;2532
1327;2532
1328;2533
1329;2533
1330;2533
1331;2533
1332;2533
1333;2533
1334;2534
1335;2534
1336;2534
1337;2534
1338;2534
1339;2535
1340;2535
1341;2535
1342;2535
1343;2535
1344;2536
1345;2536
1346;2536
1347;2536
1348;2537
1349;2537
1350;2537
1351;2537
1352;2538
1353;2538
1354;2538
1355;2538
1356;2538
1357;2538
1358;2539
1359;2539
1360;2539
1361;2539
1362;2539
1363;2540
1364;2540
1365;2540
1366;2540
1367;2540
1368;2554
1369;2554
1370;2565
1371;2566
1372;2567
1373;2568
1374;2568
1375;2578
1376;2579
1377;2579
1378;2579
1379;2579
1380;2579
1381;2580
1382;2580
1383;2580
1384;2580
1385;2592
1386;2592
1387;2592
1388;2592
1389;2593
1390;2593
1391;2593
1392;2594
1393;2594
1394;2594
1395;2595
1396;2595
1397;2595
1398;2595
1399;2595
1400;2596
1401;2596
1402;2596
1403;2596
1404;2596
1405;2597
1406;2597
1407;2598
1408;2598
1409;2598
1410;2598
1411;2599
1412;2599
1413;2599
1414;2600
1415;2600
1416;2600
1417;2601
1418;2601
1419;2602
1420;2603
1421;2603
1422;2603
1423;2604
1424;2604
1425;2605
1426;2605
1427;2606
1428;2606
1429;2606
1430;2607
1431;2607
1432;2607
1433;2607
1434;2608
1435;2608
1436;2608
1437;2609
1438;2609
1439;2609
1440;2609
1441;2610
1442;2610
1443;2611
1444;2611
1445;2611
1446;2621
1447;2622
1448;2622
1449;2622
1450;2622
1451;2623
1452;2623
1453;2623
1454;2623
1455;2623
1456;2624
1457;2625
1458;2625
1459;2625
1460;2702
1461;2703
1462;2703
1463;2703
1464;2704
1465;2704
1466;2704
1467;2704
1468;2704
1469;2704
1470;2704
1471;2705
1472;2705
1473;2705
1474;2705
1475;2705
1476;2706
1477;2706
1478;2706
1479;2706
1480;2706
1481;2707
1482;2707
1483;2707
1484;2707
1485;2707
1486;2708
1487;2708
1488;2708
1489;2708
1490;2708
1491;2718
1492;2718
1493;2718
1494;2728
1495;2728
1496;2728
1497;2729
1498;2729
1499;2729
1500;2729
1501;2730
1502;2739
1503;2739
1504;2739
1505;2740
1506;2740
1507;2740
1508;2741
1509;2741
1510;2741
1511;2741
1512;2741
1513;2741
1514;2741
1515;2741
1516;2742
1517;2742
1518;2742
1519;2742
1520;2743
1521;2743
1522;2743
1523;2743
1524;2743
1525;2743
1526;2743
1527;2743
1528;2744
1529;2744
1530;2744
1531;2745
1532;2745
1533;2745
1534;2745
1535;2746
1536;2746
1537;2746
1538;2746
1539;2746
1540;2747
1541;2747
1542;2747
1543;2747
1544;2749
1545;2750
1546;2750
1547;2751
1548;2753
1549;2754
1550;2755
1551;2756
1552;2757
1553;2766
1554;2767
1555;2768
1556;2769
1557;2771
1558;2772
1559;2773
1560;2773
1561;2773
1562;2774
1563;2774
1564;2774
1565;2774
1566;2774
1567;2784
1568;2785
1569;2786
1570;2786
1571;2786
1572;2787
1573;2787
1574;2787
1575;2787
1576;2789
1577;2789
1578;2789
1579;2789
1580;2790
1581;2790
1582;2790
1583;2790
1584;2790
1585;2790
1586;2791
1587;2791
1588;2791
1589;2791
1590;2791
1591;2792
1592;2792
1593;2792
1594;2792
1595;2792
1596;2793
1597;2793
1598;2793
1599;2794
1600;2794
1601;2794
1602;2794
1603;2795
1604;2795
1605;2795
1606;2795
1607;2795
1608;2796
1609;2796
1610;2796
1611;2796
1612;2796
1613;2797
1614;2797
1615;2797
1616;2797
1617;2797
1618;2798
1619;2798
1620;2798
1621;2798
1622;2799
1623;2799
1624;2799
1625;2799
1626;2799
1627;2800
1628;2800
1629;2800
1630;2800
1631;2801
1632;2801
1633;2801
1634;2801
1635;2801
1636;2802
1637;2802
1638;2802
1639;2803
1640;2803
1641;2803
1642;2803
1643;2803
1644;2804
1645;2804
1646;2804
1647;2804
1648;2805
1649;2805
1650;2805
1651;2805
1652;2805
1653;2806
1654;2806
1655;2806
1656;2806
1657;2806
1658;2815
1659;2815
1660;2824
1661;2824
1662;2824
1663;2825
1664;2825
1665;2825
1666;2825
1667;2826
1668;2826
1669;2826
1670;2827
1671;2827
1672;2827
1673;2827
1674;2827
1675;2828
1676;2828
1677;2828
1678;2828
1679;2828
1680;2829
1681;2829
1682;2829
1683;2830
1684;2830
1685;2830
1686;2830
1687;2831
1688;2831
1689;2831
1690;2831
1691;2831
1692;2831
1693;2832
1694;2832
1695;2832
1696;2833
1697;2833
1698;2833
1699;2833
1700;2834
1701;2834
1702;2834
1703;2834
1704;2834
1705;2835
1706;2835
1707;2835
1708;2835
1709;2836
1710;2836
1711;2836
1712;2836
1713;2837
1714;2837
1715;2837
1716;2838
1717;2838
1718;2839
1719;2839
1720;2839
1721;2839
1722;2839
1723;2840
1724;2840
1725;2840
1726;2841
1727;2841
1728;2841
1729;2841
1730;2842
1731;2842
1732;2842
1733;2843
1734;2843
1735;2844
1736;2844
1737;2844
1738;2844
1739;2844
1740;2845
1741;2845
1742;2845
1743;2846
1744;2846
1745;2846
1746;2846
1747;2847
1748;2847
1749;2847
1750;2848
1751;2849
1752;2850
1753;2851
1754;2852
1755;2853
1756;2855
1757;2856
1758;2856
1759;2856
1760;2857
1761;2857
1762;2857
1763;2858
1764;2858
1765;2858
1766;2859
1767;2867
1768;2867
1769;2867
1770;2867
1771;2868
1772;2868
1773;2868
1774;2868
1775;2869
1776;2869
1777;2877
1778;2877
1779;2878
1780;2878
1781;2878
1782;2878
1783;2878
1784;2879
1785;2879
1786;2879
1787;2879
1788;2880
1789;2880
1790;2888
1791;2888
1792;2889
1793;2889
1794;2889
1795;2890
1796;2890
1797;2890
1798;2890
1799;2891
1800;2891
1801;2892
1802;2892
1803;2892
1804;2892
1805;2892
1806;2893
1807;2893
1808;2893
1809;2893
1810;2894
1811;2894
1812;2894
1813;2894
1814;2895
1815;2895
1816;2895
1817;2895
1818;2896
1819;2896
1820;2896
1821;2897
1822;2897
1823;2897
1824;2897
1825;2898
1826;2898
1827;2898
1828;2898
1829;2898
1830;2899
1831;2899
1832;2899
1833;2900
1834;2900
1835;2900
1836;2901
1837;2901
1838;2901
1839;2902
1840;2909
1841;2910
1842;2910
1843;2910
1844;2910
1845;2911
1846;2911
1847;2911
1848;2911
1849;2912
1850;2912
1851;2912
1852;2913
1853;2913
1854;2913
1855;2913
1856;2914
1857;2914
1858;2914
1859;2914
1860;2915
1861;2915
1862;2915
1863;2915
1864;2916
1865;2916
1866;2916
1867;2916
1868;2917
1869;2917
1870;2917
1871;2918
1872;2918
1873;2918
1874;2919
1875;2919
1876;2919
1877;2920
1878;2920
1879;2920
1880;2920
1881;2921
1882;2921
1883;2921
1884;2922
1885;2922
1886;2922
1887;2923
1888;2923
1889;2923
1890;2924
1891;2924
1892;2924
1893;2924
1894;2925
1895;2925
1896;2925
1897;2925
1898;2925
1899;2926
1900;2926
1901;2926
1902;2926
1903;2927
1904;2927
1905;2927
1906;2928
1907;2928
1908;2928
1909;2928
1910;2929
1911;2929
1912;2929
1913;2929
1914;2930
1915;2930
1916;2930
1917;2930
1918;2930
1919;2931
1920;2931
1921;2931
1922;2932
1923;2932
1924;2932
1925;2932
1926;2933
1927;2933
1928;2933
1929;2933
1930;2941
1931;2941
1932;2941
1933;2942
1934;2942
1935;2942
1936;2942
1937;2943
1938;2944
1939;2945
1940;2946
1941;2946
1942;2947
1943;2947
1944;2947
1945;2948
1946;2948
1947;2948
1948;2949
1949;2949
1950;2949
1951;2950
1952;2950
1953;2950
1954;2951
1955;2951
1956;2951
1957;2951
1958;2952
1959;2952
1960;2952
1961;2960
1962;2960
1963;2960
1964;2960
1965;2961
1966;2961
1967;2961
1968;2961
1969;2961
1970;2960
1971;2959
1972;2959
1973;2958
1974;2957
1975;2956
1976;2956
1977;2955
1978;2954
1979;2953
1980;2952
1981;2952
1982;2951
1983;2950
1984;2950
1985;2949
1986;2948
1987;2947
1988;2947
1989;2946
1990;2945
1991;2945
1992;2944
1993;2943
1994;2942
1995;2941
1996;2941
1997;2940
1998;2939
1999;2938
2000;2938
2001;2937
2002;2943
2003;2942
2004;2942
2005;2941
2006;2940
2007;2940
2008;2939
2009;2938
2010;2938
2011;2937
2012;2936
2013;2935
2014;2935
2015;2934
2016;2933
2017;2933
2018;2932
2019;2931
2020;2930
2021;2930
2022;2929
2023;2928
2024;2927
2025;2927
2026;2926
2027;2925
2028;2925
2029;2924
2030;2923
2031;2922
2032;2921
2033;2921
2034;2920
2035;2919
2036;2919
2037;2918
2038;2917
2039;2917
2040;2916
2041;2915
2042;2915
2043;2914
2044;2913
2045;2913
2046;2912
2047;2911
2048;2910
2049;2910
2050;2909
2051;2908
2052;2908
2053;2907
2054;2907
2055;2906
2056;2905
2057;2905
2058;2904
2059;2903
2060;2903
2061;2902
2062;2901
2063;2901
2064;2900
2065;2899
2066;2899
2067;2898
2068;2897
2069;2896
2070;2896
2071;2895
2072;2894
2073;2894
2074;2893
2075;2892
2076;2891
2077;2890
2078;2890
2079;2889
2080;2888
2081;2888
2082;2887
2083;2886
2084;2886
2085;2885
2086;2884
2087;2884
2088;2883
2089;2882
2090;2882
2091;2881
2092;2880
2093;2880
2094;2879
2095;2878
2096;2878
2097;2877
2098;2876
2099;2876
2100;2875
2101;2875
2102;2874
2103;2873
2104;2873
2105;2872
2106;2871
2107;2871
2108;2870
2109;2869
2110;2869
2111;2868
2112;2868
2113;2867
2114;2866
2115;2866
2116;2865
2117;2865
2118;2864
2119;2863
2120;2863
2121;2862
2122;2862
2123;2861
2124;2860
2125;2860
2126;2859
2127;2858
2128;2858
2129;2857
2130;2857
2131;2856
2132;2855
2133;2855
2134;2854
2135;2854
2136;2853
2137;2852
2138;2851
2139;2851
2140;2850
2141;2850
2142;2849
2143;2848
2144;2848
2145;2847
2146;2846
2147;2846
2148;2852
2149;2851
2150;2851
2151;2850
2152;2850
2153;2849
2154;2849
2155;2848
2156;2847
2157;2847
2158;2846
2159;2846
2160;2845
2161;2844
2162;2844
2163;2843
2164;2843
2165;2842
2166;2842
2167;2841
2168;2840
2169;2840
2170;2839
2171;2839
2172;2838
2173;2837
2174;2837
2175;2836
2176;2836
2177;2835
2178;2834
2179;2834
2180;2833
2181;2832
2182;2832
2183;2831
2184;2830
2185;2830
2186;2829
2187;2835
2188;2834
2189;2834
2190;2833
2191;2832
2192;2832
2193;2831
2194;2831
2195;2830
2196;2830
2197;2829
2198;2828
2199;2828
2200;2827
2201;2827
2202;2826
2203;2825
2204;2825
2205;2824
2206;2824
2207;2823
2208;2823
2209;2822
2210;2821
2211;2821
2212;2820
2213;2820
2214;2819
2215;2818
2216;2818
2217;2817
2218;2817
2219;2816
2220;2816
2221;2815
2222;2815
2223;2814
2224;2814
2225;2814
2226;2813
2227;2813
2228;2813
2229;2812
2230;2812
2231;2812
2232;2811
2233;2810
2234;2810
2235;2809
2236;2809
2237;2808
2238;2808
2239;2807
2240;2807
2241;2806
2242;2805
2243;2805
2244;2804
2245;2804
2246;2803
2247;2803
2248;2802
2249;2802
2250;2801
2251;2801
2252;2800
2253;2799
2254;2799
2255;2798
2256;2798
2257;2797
2258;2797
2259;2796
2260;2796
2261;2795
2262;2795
2263;2794
2264;2794
2265;2794
2266;2794
2267;2794
2268;2793
2269;2793
2270;2792
2271;2792
2272;2791
2273;2791
2274;2790
2275;2790
2276;2789
2277;2795
2278;2794
2279;2794
2280;2793
2281;2792
2282;2792
2283;2791
2284;2791
2285;2790
2286;2790
2287;2789
2288;2789
2289;2788
2290;2788
2291;2787
2292;2787
2293;2786
2294;2786
2295;2785
2296;2785
2297;2784
2298;2784
2299;2783
2300;2782
2301;2782
2302;2781
2303;2781
2304;2780
2305;2780
2306;2779
2307;2779
2308;2778
2309;2778
2310;2777
2311;2777
2312;2776
2313;2776
2314;2775
2315;2774
2316;2774
2317;2773
2318;2773
2319;2772
2320;2772
2321;2771
2322;2771
2323;2770
2324;2770
2325;2769
2326;2769
2327;2768
2328;2768
2329;2767
2330;2767
2331;2766
2332;2766
2333;2765
2334;2765
2335;2764
2336;2764
2337;2763
2338;2763
2339;2762
2340;2762
2341;2761
2342;2761
2343;2760
2344;2760
2345;2759
2346;2759
2347;2758
2348;2758
2349;2757
2350;2757
2351;2756
2352;2756
2353;2755
2354;2755
2355;2754
2356;2754
2357;2753
2358;2753
2359;2753
2360;2752
2361;2752
2362;2751
2363;2751
2364;2750
2365;2750
2366;2749
2367;2749
2368;2748
2369;2748
2370;2747
2371;2747
2372;2747
2373;2746
2374;2746
2375;2746
2376;2746
2377;2745
2378;2745
2379;2745
2380;2745
2381;2745
2382;2744
2383;2744
2384;2744
2385;2743
2386;2743
2387;2743
2388;2743
2389;2742
2390;2742
2391;2742
2392;2742
2393;2741
2394;2741
2395;2741
2396;2740
2397;2740
2398;2739
2399;2739
2400;2738
2401;2738
2402;2737
2403;2737
2404;2736
2405;2736
2406;2736
2407;2735
2408;2735
2409;2734
2410;2734
2411;2733
2412;2733
2413;2733
2414;2732
2415;2732
2416;2731
2417;2731
2418;2730
2419;2735
2420;2735
2421;2734
2422;2734
2423;2733
2424;2733
2425;2733
2426;2732
2427;2732
2428;2731
2429;2731
2430;2730
2431;2730
2432;2729
2433;2729
2434;2729
2435;2728
2436;2728
2437;2727
2438;2727
2439;2726
2440;2726
2441;2726
2442;2725
2443;2725
2444;2724
2445;2724
2446;2723
2447;2723
2448;2722
2449;2722
2450;2722
2451;2721
2452;2721
2453;2720
2454;2720
2455;2719
2456;2719
2457;2719
2458;2718
2459;2718
2460;2718
2461;2717
2462;2717
2463;2716
2464;2716
2465;2715
2466;2715
2467;2714
2468;2714
2469;2714
2470;2713
2471;2713
2472;2713
2473;2713
2474;2712
2475;2712
2476;2712
2477;2712
2478;2711
2479;2711
2480;2710
2481;2710
2482;2709
2483;2709
2484;2709
2485;2708
2486;2708
2487;2708
2488;2713
2489;2712
2490;2712
2491;2712
2492;2711
2493;2711
2494;2711
2495;2710
2496;2710
2497;2709
2498;2709
2499;2708
